service_id,date,exception_type
12345-MGHLV39_ST0_39_HI2223,20230413,1
1234567-MGHS08_ST5_8_HI2223,20230429,1
1234567-MGHS08_ST5_8_HI2223,20230506,1
1234567-MGHS08_ST5_8_HI2223,20230513,1
1234567-MGHS08_ST5_8_HI2223,20230519,1
1234567-MGHS08_ST5_8_HI2223,20230520,1
1234567-MGHS08_ST5_8_HI2223,20230527,1
1234567-MGHS08_ST5_8_HI2223,20230529,1
1234567-MGHS08_ST5_8_HI2223,20230603,1
1234567-MGHD03_ST6_3_HI2223,20230430,1
1234567-MGHD03_ST6_3_HI2223,20230507,1
1234567-MGHD03_ST6_3_HI2223,20230508,1
1234567-MGHD03_ST6_3_HI2223,20230514,1
1234567-MGHD03_ST6_3_HI2223,20230518,1
1234567-MGHD03_ST6_3_HI2223,20230521,1
1234567-MGHD03_ST6_3_HI2223,20230528,1
1234567-MGHD03_ST6_3_HI2223,20230604,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,20230428,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,20230505,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,20230512,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,20230515,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,20230516,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,20230517,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,20230522,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,20230523,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,20230524,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,20230525,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,20230526,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,20230530,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,20230531,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,20230601,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,20230602,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,20230509,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,20230510,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,20230511,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230428,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230505,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230512,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230515,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230516,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230517,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230522,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230523,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230524,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230525,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230526,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230424,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230425,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230426,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230427,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230502,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230503,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230504,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230509,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230510,1
12345-MGHLV32_ST0_32_HI2223-MGHLV35_ST0_35_HI2223-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230511,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230424,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230425,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230427,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230428,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230502,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230504,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230505,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230509,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230511,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230512,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230515,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230516,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230522,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230523,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230525,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230530,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230601,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230426,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230503,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230510,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230517,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230524,1
12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,20230531,1
12345-MEHLV22_ST8_22_HI2223-MEHW17_ST11_17_HI2223,20230502,1
12345-MEHLV22_ST8_22_HI2223-MEHW17_ST11_17_HI2223,20230504,1
12345-MEHLV22_ST8_22_HI2223-MEHW17_ST11_17_HI2223,20230503,1
12345-MGHLV37_ST0_37_HI2223,20230502,1
12345-MGHLV37_ST0_37_HI2223,20230503,1
12345-MGHLV37_ST0_37_HI2223,20230504,1
12345-MFHLV12c_ST0_12_HI2223,20230424,1
12345-MFHLV12c_ST0_12_HI2223,20230425,1
12345-MFHLV12c_ST0_12_HI2223,20230426,1
12345-MFHLV12c_ST0_12_HI2223,20230427,1
12345-MFHLV12c_ST0_12_HI2223,20230428,1
12345-MFHLV12c_ST0_12_HI2223,20230502,1
12345-MFHLV12c_ST0_12_HI2223,20230503,1
12345-MFHLV12c_ST0_12_HI2223,20230504,1
12345-MFHLV12c_ST0_12_HI2223,20230505,1
12345-MFHLV12c_ST0_12_HI2223,20230509,1
12345-MFHLV12c_ST0_12_HI2223,20230510,1
12345-MFHLV12c_ST0_12_HI2223,20230511,1
12345-MFHLV12c_ST0_12_HI2223,20230512,1
12345-MFHLV12c_ST0_12_HI2223,20230515,1
12345-MFHLV12c_ST0_12_HI2223,20230516,1
12345-MFHLV12c_ST0_12_HI2223,20230517,1
12345-MFHLV12c_ST0_12_HI2223,20230522,1
12345-MFHLV12c_ST0_12_HI2223,20230523,1
12345-MFHLV12c_ST0_12_HI2223,20230524,1
12345-MFHLV12c_ST0_12_HI2223,20230525,1
12345-MFHLV12c_ST0_12_HI2223,20230530,1
12345-MFHLV12c_ST0_12_HI2223,20230531,1
12345-MFHLV12c_ST0_12_HI2223,20230601,1
12*45-MFHLV12c_ST0_12_HI2223,20230424,1
12*45-MFHLV12c_ST0_12_HI2223,20230425,1
12*45-MFHLV12c_ST0_12_HI2223,20230427,1
12*45-MFHLV12c_ST0_12_HI2223,20230428,1
12*45-MFHLV12c_ST0_12_HI2223,20230502,1
12*45-MFHLV12c_ST0_12_HI2223,20230504,1
12*45-MFHLV12c_ST0_12_HI2223,20230505,1
12*45-MFHLV12c_ST0_12_HI2223,20230509,1
12*45-MFHLV12c_ST0_12_HI2223,20230511,1
12*45-MFHLV12c_ST0_12_HI2223,20230512,1
12*45-MFHLV12c_ST0_12_HI2223,20230515,1
12*45-MFHLV12c_ST0_12_HI2223,20230516,1
12*45-MFHLV12c_ST0_12_HI2223,20230522,1
12*45-MFHLV12c_ST0_12_HI2223,20230523,1
12*45-MFHLV12c_ST0_12_HI2223,20230525,1
12*45-MFHLV12c_ST0_12_HI2223,20230530,1
12*45-MFHLV12c_ST0_12_HI2223,20230601,1
**3**-MFHLV12c_ST0_12_HI2223,20230426,1
**3**-MFHLV12c_ST0_12_HI2223,20230503,1
**3**-MFHLV12c_ST0_12_HI2223,20230510,1
**3**-MFHLV12c_ST0_12_HI2223,20230517,1
**3**-MFHLV12c_ST0_12_HI2223,20230524,1
**3**-MFHLV12c_ST0_12_HI2223,20230531,1
1234567-MAHD07_ST6_7_HI2223,20230430,1
1234567-MAHD07_ST6_7_HI2223,20230507,1
1234567-MAHD07_ST6_7_HI2223,20230508,1
1234567-MAHD07_ST6_7_HI2223,20230514,1
1234567-MAHD07_ST6_7_HI2223,20230528,1
1234567-MAHD07_ST6_7_HI2223,20230529,1
1234567-MAHD07_ST6_7_HI2223,20230604,1
